,Tweets,ID
470,"""I was still thinking, 'That's ridiculous, he must have made a mistake'""

Dame Julie Walters tells @VictoriaLIVE about being diagnosed with stage three bowel cancer

The actress has now been given the all clear 

https://t.co/0W5LBZUH7U https://t.co/JCJ2uJXiDZ",1230536314967265280
471,"Paramedics treated the victim at London Central Mosque near Regent's Park

He was found with stab wounds but police say his injuries are non-life threatening

https://t.co/LtqSczFNjs",1230535264533196800
472,"Man arrested on suspicion of attempted murder after a stabbing inside a London mosque 

The BBC’s Richard Galpin says the victim, who was in his 70s, has been taken to hospital https://t.co/LtqSczFNjs https://t.co/1ma6snnMLs",1230529723534577664
473,"“He had his shirt off, coat off… and he went straight in”

Rescuers describe wading into ­floodwater to save a woman who’d been trapped on the roof of her submerged car for 12 hours

https://t.co/NWxI5NIhdW https://t.co/F8COkbO3wf",1230516724270800898
474,"Barclays scraps 'Big Brother' staff tracking system 

https://t.co/awHw8NhiPW",1230512376610508800
475,"Tributes are paid to Larry Tesler, the computer scientist behind cut, copy and paste who’s died at the age of 74

https://t.co/njYqtgsvhC https://t.co/XnqFJ8vkFr",1230510194913873920
476,"Laura Whitmore criticises photographer for taking pictures of her in an airport against her will

https://t.co/yW2Fcwmyvu",1230498332012949506
477,"'Until I met my debt mentor, I couldn't always feed my kids' 

https://t.co/Z3ZsNy1M9x",1230497969314639873
478,"Orlando Bloom had a tattoo of his son's name Flynn written in Morse Code... but there was a dot missing

https://t.co/IzYjdHBWzF",1230489660805337089
479,"--- .-. .-.. .- -. -.. --- -··-· -... .-.. --- --- -- -··-· ..-. .. -..- . ... -··-· .. -. -.-. --- .-. .-. . -.-. - -··-· - .- - - --- --- -··-· --- ..-. -··-· ... --- -. ·----· ... -··-· -. .- -- .

https://t.co/IzYjdHBWzF",1230488059386433539
480,Rikki Neave: Man appears in court charged with murder https://t.co/rt41ut5U9y,1230483926269005824
481,How a stolen safe changed a burglar's life https://t.co/nvmngPYNqt,1230468601343348737
482,Olympic bobsleighers: The four Britons who waited five years for bronze https://t.co/V3ZiCrK8c5,1230461718507216896
483,"Samsung apologises for accidentally sending an alert to thousands of phones overnight

https://t.co/BZNguOl18F",1230459386214178818
484,Roger Federer to miss French Open after having knee surgery https://t.co/29SzxYmelo,1230458419896868864
485,Double murder probe after men stabbed at Dudley cannabis farm https://t.co/NrpR607V9o,1230452640062099461
486,"Woman plays violin during her brain surgery 🎻

Warning: This video contains graphic medical scenes

https://t.co/rGW3n2yQNg https://t.co/3NaAL5rHO1",1230447759230164992
487,"Broadcaster and astronomer Heather Couper, who appeared on the BBC's Blue Peter and The Sky At Night programmes, has died aged 70 

https://t.co/CkKXFxbEri",1230442653830926336
488,Blackburn Asian women councillors 'forced out' by Labour party https://t.co/xauOVS6DiX,1230423943816847360
489,Lloyds pays £2.5bn to deal with final PPI claims https://t.co/cY7ZdxLnkf,1230423913756348417
490,"Dame Julie Walters reveals she was diagnosed with stage three bowel cancer - but now has been given the all clear

https://t.co/By0K5DTqkc",1230409508305932288
491,My Money: 'My husband and I have 90 minutes together each week' https://t.co/da08Lw9Nv6,1230404285676036096
492,University lecturers begin further strike action https://t.co/myMpZIowdW,1230395492892364800
493,No-fault evictions: 'Our lives are falling apart' https://t.co/yzFSjQuWBC,1230382094708355072
494,'Birdgirl' Mya-Rose Craig to get Bristol University honorary doctorate https://t.co/RengvPrCly,1230379756639703040
495,News Daily: Nine dead in Germany and UK braced for more floods https://t.co/9hqrGx18gm,1230378580317818880
496,Manchester City fans show support for club over Uefa ban https://t.co/Izy8Zt0lyU,1230376795054247936
497,"'Stodgy, negative' Spurs lose to RB Leipzig 1-0 in Champions League https://t.co/pTHoPHSAJZ",1230376794743767041
498,Roma set for missing children talks with other European clubs https://t.co/PHE2R6wlo0,1230374510391701504
499,Dame Julie Walters reveals shock of bowel cancer diagnosis https://t.co/ZFeGMul3fd,1230373254495338496
